sampleID	dnaSampleID	siteID	sequencerRunID	internalLabID	collectDate	processedDate	sampleTotalReadNumber	sampleFilteredReadNumber	ncbiProjectID	remarks
MART.20180717.AMC.EPILITHON.5	MART.20180717.AMC.EPILITHON.5-DNA1	MART	HWVCLBGX7	BMI_AquaticPlate3WellE8	2018-07-17T16:25:00Z	2018-12-04T00:00:00Z	12671806	3763409	PRJNA406976	paired ends may be out of order
MART.20180717.AMC.EPILITHON.7	MART.20180717.AMC.EPILITHON.7-DNA1	MART	HWVCLBGX7	BMI_AquaticPlate3WellC8	2018-07-17T16:25:00Z	2018-12-04T00:00:00Z	9277066	2732996	PRJNA406976	paired ends may be out of order
MCRA.20170801.AMC.EPILITHON.8	MCRA.20170801.AMC.EPILITHON.8-DNA1	MCRA	HVFC7BGX5	BMI_Tube834	2017-08-01T15:48:00Z	2018-07-10T00:00:00Z	6688782	2222396	PRJNA406976	paired ends may be out of order
MCRA.20170801.AMC.EPILITHON.2	MCRA.20170801.AMC.EPILITHON.2-DNA1	MCRA	HVFC7BGX5	BMI_Tube820	2017-08-01T15:48:00Z	2018-07-10T00:00:00Z	7463160	4546324	PRJNA406976	paired ends may be out of order
MCRA.20170801.AMC.EPILITHON.5	MCRA.20170801.AMC.EPILITHON.5-DNA1	MCRA	HVFC7BGX5	BMI_Tube831	2017-08-01T15:48:00Z	2018-07-10T00:00:00Z	4716772	1457145	PRJNA406976	paired ends may be out of order
MCRA.20170801.AMC.EPILITHON.6	MCRA.20170801.AMC.EPILITHON.6-DNA1	MCRA	HVFC7BGX5	BMI_Tube832	2017-08-01T15:48:00Z	2018-07-10T00:00:00Z	11108696	6949447	PRJNA406976	paired ends may be out of order
MCRA.20170801.AMC.EPILITHON.7	MCRA.20170801.AMC.EPILITHON.7-DNA1	MCRA	HVFC7BGX5	BMI_Tube833	2017-08-01T15:48:00Z	2018-07-10T00:00:00Z	8194291	2744370	PRJNA406976	paired ends may be out of order
MCRA.20170801.AMC.EPILITHON.1	MCRA.20170801.AMC.EPILITHON.1-DNA1	MCRA	HVFC7BGX5	BMI_Tube819	2017-08-01T15:48:00Z	2018-07-10T00:00:00Z	8231799	2496200	PRJNA406976	paired ends may be out of order
MCRA.20170801.AMC.EPILITHON.3	MCRA.20170801.AMC.EPILITHON.3-DNA1	MCRA	HVFC7BGX5	BMI_Tube821	2017-08-01T15:48:00Z	2018-07-10T00:00:00Z	13127960	6015584	PRJNA406976	paired ends may be out of order
MCRA.20170801.AMC.EPILITHON.4	MCRA.20170801.AMC.EPILITHON.4-DNA1	MCRA	HVFC7BGX5	BMI_Tube830	2017-08-01T15:48:00Z	2018-07-10T00:00:00Z	8848713	5481789	PRJNA406976	paired ends may be out of order
MCRA.20180724.AMC.EPILITHON.4	MCRA.20180724.AMC.EPILITHON.4-DNA1	MCRA	HWVCLBGX7	BMI_AquaticPlate3WellF9	2018-07-24T16:01:00Z	2018-12-04T00:00:00Z	10591259	3427378	PRJNA406976	paired ends may be out of order
MCRA.20180724.AMC.EPILITHON.8	MCRA.20180724.AMC.EPILITHON.8-DNA1	MCRA	HWVCLBGX7	BMI_AquaticPlate3WellB9	2018-07-24T16:01:00Z	2018-12-04T00:00:00Z	5816017	2671698	PRJNA406976	paired ends may be out of order
MCRA.20180724.AMC.EPILITHON.2	MCRA.20180724.AMC.EPILITHON.2-DNA1	MCRA	HWVCLBGX7	BMI_AquaticPlate3WellH9	2018-07-24T16:01:00Z	2018-12-04T00:00:00Z	7654155	3518431	PRJNA406976	paired ends may be out of order
MCRA.20180724.AMC.EPILITHON.6	MCRA.20180724.AMC.EPILITHON.6-DNA1	MCRA	HWVCLBGX7	BMI_AquaticPlate3WellD9	2018-07-24T16:01:00Z	2018-12-04T00:00:00Z	8673059	2721713	PRJNA406976	paired ends may be out of order
MCRA.20180724.AMC.EPILITHON.3	MCRA.20180724.AMC.EPILITHON.3-DNA1	MCRA	HWVCLBGX7	BMI_AquaticPlate3WellG9	2018-07-24T16:01:00Z	2018-12-04T00:00:00Z	15092249	4938131	PRJNA406976	paired ends may be out of order
MCRA.20180724.AMC.EPILITHON.5	MCRA.20180724.AMC.EPILITHON.5-DNA1	MCRA	HWVCLBGX7	BMI_AquaticPlate3WellE9	2018-07-24T16:01:00Z	2018-12-04T00:00:00Z	10734664	9413890	PRJNA406976	paired ends may be out of order
MCRA.20180724.AMC.EPILITHON.1	MCRA.20180724.AMC.EPILITHON.1-DNA1	MCRA	HWVCLBGX7	BMI_AquaticPlate3WellA10	2018-07-24T16:01:00Z	2018-12-04T00:00:00Z	10608188	4901855	PRJNA406976	paired ends may be out of order
MCRA.20180724.AMC.EPILITHON.7	MCRA.20180724.AMC.EPILITHON.7-DNA1	MCRA	HWVCLBGX7	BMI_AquaticPlate3WellC9	2018-07-24T16:01:00Z	2018-12-04T00:00:00Z	9164230	4378055	PRJNA406976	paired ends may be out of order
BIGC.20180724.AMC.EPILITHON.8	BIGC.20180724.AMC.EPILITHON.8-DNA1	BIGC	H53VWBGXB	BMI_AquaticPlate6WellC1	2018-07-24T14:50:00Z	2019-03-19T00:00:00Z	7315985	3449658	PRJNA406976	paired ends may be out of order
BIGC.20180724.AMC.EPILITHON.6	BIGC.20180724.AMC.EPILITHON.6-DNA1	BIGC	H53VWBGXB	BMI_AquaticPlate6WellD1	2018-07-24T14:50:00Z	2019-03-19T00:00:00Z	12078501	3885935	PRJNA406976	paired ends may be out of order
BIGC.20180724.AMC.EPIPSAMMON.3	BIGC.20180724.AMC.EPIPSAMMON.3-DNA1	BIGC	H53VWBGXB	BMI_AquaticPlate6WellC7	2018-07-24T14:50:00Z	2019-03-19T00:00:00Z	113417	18877	PRJNA406976	paired ends may be out of order
BIGC.20180724.AMC.EPIPSAMMON.5	BIGC.20180724.AMC.EPIPSAMMON.5-DNA1	BIGC	HWTY2BGX7	BMI_AquaticPlate6WellH6	2018-07-24T14:50:00Z	2019-05-16T00:00:00Z	3088166	1156717	PRJNA406976	paired ends may be out of order
BIGC.20180724.AMC.EPIPSAMMON.1	BIGC.20180724.AMC.EPIPSAMMON.1-DNA1	BIGC	H53VWBGXB	BMI_AquaticPlate6WellD7	2018-07-24T14:50:00Z	2019-03-19T00:00:00Z	251948	105032	PRJNA406976	paired ends may be out of order
BIGC.20180724.AMC.EPIPSAMMON.4	BIGC.20180724.AMC.EPIPSAMMON.4-DNA1	BIGC	H53VWBGXB	BMI_AquaticPlate6WellB7	2018-07-24T14:50:00Z	2019-03-19T00:00:00Z	136693	48328	PRJNA406976	paired ends may be out of order
BIGC.20180724.AMC.EPILITHON.2	BIGC.20180724.AMC.EPILITHON.2-DNA1	BIGC	H53VWBGXB	BMI_AquaticPlate6WellE1	2018-07-24T14:50:00Z	2019-03-19T00:00:00Z	558151	303601	PRJNA406976	paired ends may be out of order
BIGC.20180724.AMC.EPIPSAMMON.7	BIGC.20180724.AMC.EPIPSAMMON.7-DNA1	BIGC	HWVWKBGX7	BMI_AquaticPlate6WellA7	2018-07-24T14:50:00Z	2019-03-01T00:00:00Z	765289	244902	PRJNA406976	paired ends may be out of order
OKSR.20170719.AMC.EPILITHON.6	OKSR.20170719.AMC.EPILITHON.6-DNA1	OKSR	HVFC3BGX5	BMI_Tube959	2017-07-19T19:36:00Z	2018-07-24T00:00:00Z	4181279	1353660	PRJNA406976	paired ends may be out of order
OKSR.20170719.AMC.EPILITHON.3	OKSR.20170719.AMC.EPILITHON.3-DNA1	OKSR	HVFC3BGX5	BMI_Tube962	2017-07-19T19:36:00Z	2018-07-24T00:00:00Z	4340700	2046763	PRJNA406976	paired ends may be out of order
OKSR.20170719.AMC.EPILITHON.2	OKSR.20170719.AMC.EPILITHON.2-DNA1	OKSR	HVFC3BGX5	BMI_Tube961	2017-07-19T19:36:00Z	2018-07-24T00:00:00Z	484336	242466	PRJNA406976	paired ends may be out of order
OKSR.20170719.AMC.EPILITHON.4	OKSR.20170719.AMC.EPILITHON.4-DNA1	OKSR	HVFC3BGX5	BMI_Tube960	2017-07-19T19:36:00Z	2018-07-24T00:00:00Z	3662971	1517272	PRJNA406976	paired ends may be out of order
OKSR.20170719.AMC.EPILITHON.5	OKSR.20170719.AMC.EPILITHON.5-DNA1	OKSR	HVFC3BGX5	BMI_Tube958	2017-07-19T19:36:00Z	2018-07-24T00:00:00Z	2521687	808659	PRJNA406976	paired ends may be out of order
OKSR.20170719.AMC.EPILITHON.1	OKSR.20170719.AMC.EPILITHON.1-DNA1	OKSR	HVFC3BGX5	BMI_Tube957	2017-07-19T19:36:00Z	2018-07-24T00:00:00Z	3211051	1534818	PRJNA406976	paired ends may be out of order
OKSR.20180710.AMC.EPILITHON.1	OKSR.20180710.AMC.EPILITHON.1-DNA1	OKSR	HWVCLBGX7	BMI_AquaticPlate3WellF6	2018-07-10T18:37:00Z	2018-12-04T00:00:00Z	10385730	4914909	PRJNA406976	paired ends may be out of order
OKSR.20180710.AMC.EPILITHON.8	OKSR.20180710.AMC.EPILITHON.8-DNA1	OKSR	HWVCLBGX7	BMI_AquaticPlate3WellG6	2018-07-10T18:37:00Z	2018-12-04T00:00:00Z	6824913	2181213	PRJNA406976	paired ends may be out of order
OKSR.20180710.AMC.EPILITHON.7	OKSR.20180710.AMC.EPILITHON.7-DNA1	OKSR	HWVCLBGX7	BMI_AquaticPlate3WellD6	2018-07-10T18:37:00Z	2018-12-04T00:00:00Z	10581957	3644220	PRJNA406976	paired ends may be out of order
OKSR.20180710.AMC.EPILITHON.6	OKSR.20180710.AMC.EPILITHON.6-DNA1	OKSR	HWVCLBGX7	BMI_AquaticPlate3WellH6	2018-07-10T18:37:00Z	2018-12-04T00:00:00Z	10078553	4715170	PRJNA406976	paired ends may be out of order
OKSR.20180710.AMC.EPILITHON.4	OKSR.20180710.AMC.EPILITHON.4-DNA1	OKSR	HWVCLBGX7	BMI_AquaticPlate3WellA7	2018-07-10T18:37:00Z	2018-12-04T00:00:00Z	6811665	2255901	PRJNA406976	paired ends may be out of order
OKSR.20180710.AMC.EPILITHON.2	OKSR.20180710.AMC.EPILITHON.2-DNA1	OKSR	HWVCLBGX7	BMI_AquaticPlate3WellB6	2018-07-10T18:37:00Z	2018-12-04T00:00:00Z	7362812	2406012	PRJNA406976	paired ends may be out of order
OKSR.20180710.AMC.EPILITHON.3	OKSR.20180710.AMC.EPILITHON.3-DNA1	OKSR	HWVCLBGX7	BMI_AquaticPlate3WellC6	2018-07-10T18:37:00Z	2018-12-04T00:00:00Z	6709021	2281769	PRJNA406976	paired ends may be out of order
OKSR.20180710.AMC.EPILITHON.5	OKSR.20180710.AMC.EPILITHON.5-DNA1	OKSR	HWVCLBGX7	BMI_AquaticPlate3WellE6	2018-07-10T18:37:00Z	2018-12-04T00:00:00Z	7057221	2322090	PRJNA406976	paired ends may be out of order
OKSR.20180816.AMC.EPILITHON.2	OKSR.20180816.AMC.EPILITHON.2-DNA1	OKSR	H53VWBGXB	BMI_AquaticPlate6WellE9	2018-08-16T21:42:00Z	2019-03-19T00:00:00Z	6643387	2185080	PRJNA406976	paired ends may be out of order
OKSR.20180816.AMC.EPILITHON.5	OKSR.20180816.AMC.EPILITHON.5-DNA1	OKSR	H53VWBGXB	BMI_AquaticPlate6WellB12	2018-08-16T21:42:00Z	2019-03-19T00:00:00Z	8530849	4069791	PRJNA406976	paired ends may be out of order
OKSR.20180816.AMC.EPILITHON.7	OKSR.20180816.AMC.EPILITHON.7-DNA1	OKSR	HWTY2BGX7	BMI_AquaticPlate6WellG9	2018-08-16T21:42:00Z	2019-05-16T00:00:00Z	838275	254261	PRJNA406976	paired ends may be out of order
OKSR.20180816.AMC.EPILITHON.1	OKSR.20180816.AMC.EPILITHON.1-DNA1	OKSR	H53VWBGXB	BMI_AquaticPlate6WellD12	2018-08-16T21:42:00Z	2019-03-19T00:00:00Z	9943623	6164999	PRJNA406976	paired ends may be out of order
OKSR.20180816.AMC.EPILITHON.4	OKSR.20180816.AMC.EPILITHON.4-DNA1	OKSR	H53VWBGXB	BMI_AquaticPlate6WellC12	2018-08-16T21:42:00Z	2019-03-19T00:00:00Z	3236435	1071227	PRJNA406976	paired ends may be out of order
OKSR.20180816.AMC.EPILITHON.6	OKSR.20180816.AMC.EPILITHON.6-DNA1	OKSR	HWTY2BGX7	BMI_AquaticPlate6WellH9	2018-08-16T21:42:00Z	2019-05-16T00:00:00Z	2538107	789962	PRJNA406976	paired ends may be out of order
OKSR.20180816.AMC.EPILITHON.8	OKSR.20180816.AMC.EPILITHON.8-DNA1	OKSR	HWTY2BGX7	BMI_AquaticPlate6WellF9	2018-08-16T21:42:00Z	2019-05-16T00:00:00Z	8282080	2852185	PRJNA406976	paired ends may be out of order
CARI.20160712.AMC.EPILITHON.6	CARI.20160712.AMC.EPILITHON.6-DNA1	CARI	HVFC7BGX5	BMI_Tube896	2016-07-12T20:00:00Z	2018-07-10T00:00:00Z	11005930	5003771	PRJNA406976	paired ends may be out of order
CARI.20160712.AMC.EPILITHON.2	CARI.20160712.AMC.EPILITHON.2-DNA1	CARI	HVFC3BGX5	BMI_Tube900	2016-07-12T20:00:00Z	2018-07-24T00:00:00Z	3762586	1211463	PRJNA406976	paired ends may be out of order
CARI.20160712.AMC.EPILITHON.3	CARI.20160712.AMC.EPILITHON.3-DNA1	CARI	HVFC7BGX5	BMI_Tube897	2016-07-12T20:00:00Z	2018-07-10T00:00:00Z	8987274	2913934	PRJNA406976	paired ends may be out of order
CARI.20160712.AMC.EPILITHON.1	CARI.20160712.AMC.EPILITHON.1-DNA1	CARI	HVFC7BGX5	BMI_Tube899	2016-07-12T20:00:00Z	2018-07-10T00:00:00Z	2432262	1080715	PRJNA406976	paired ends may be out of order
CARI.20160712.AMC.EPILITHON.5	CARI.20160712.AMC.EPILITHON.5-DNA1	CARI	HVFC7BGX5	BMI_Tube898	2016-07-12T20:00:00Z	2018-07-10T00:00:00Z	8137078	3779050	PRJNA406976	paired ends may be out of order
CARI.20170711.AMC.EPILITHON.1	CARI.20170711.AMC.EPILITHON.1-DNA1	CARI	HVFC3BGX5	BMI_Tube901	2017-07-11T18:27:00Z	2018-07-24T00:00:00Z	1861667	630063	PRJNA406976	paired ends may be out of order
CARI.20170711.AMC.EPILITHON.7	CARI.20170711.AMC.EPILITHON.7-DNA1	CARI	HVFC3BGX5	BMI_Tube955	2017-07-11T18:27:00Z	2018-07-24T00:00:00Z	11324693	5308900	PRJNA406976	paired ends may be out of order
CARI.20170711.AMC.EPILITHON.2	CARI.20170711.AMC.EPILITHON.2-DNA1	CARI	HVFC3BGX5	BMI_Tube950	2017-07-11T18:27:00Z	2018-07-24T00:00:00Z	20987083	9890742	PRJNA406976	paired ends may be out of order
CARI.20170711.AMC.EPILITHON.8	CARI.20170711.AMC.EPILITHON.8-DNA1	CARI	HVFC3BGX5	BMI_Tube956	2017-07-11T18:27:00Z	2018-07-24T00:00:00Z	8960173	5513096	PRJNA406976	paired ends may be out of order
CARI.20170711.AMC.EPILITHON.4	CARI.20170711.AMC.EPILITHON.4-DNA1	CARI	HVFC3BGX5	BMI_Tube952	2017-07-11T18:27:00Z	2018-07-24T00:00:00Z	9687877	6025217	PRJNA406976	paired ends may be out of order
CARI.20170711.AMC.EPILITHON.6	CARI.20170711.AMC.EPILITHON.6-DNA1	CARI	HVFC3BGX5	BMI_Tube954	2017-07-11T18:27:00Z	2018-07-24T00:00:00Z	8696057	2682970	PRJNA406976	paired ends may be out of order
CARI.20170711.AMC.EPILITHON.3	CARI.20170711.AMC.EPILITHON.3-DNA1	CARI	HVFC3BGX5	BMI_Tube951	2017-07-11T18:27:00Z	2018-07-24T00:00:00Z	9116142	2947629	PRJNA406976	paired ends may be out of order
CARI.20180717.AMC.EPILITHON.7	CARI.20180717.AMC.EPILITHON.7-DNA1	CARI	HWVCLBGX7	BMI_AquaticPlate3WellB7	2018-07-17T18:41:00Z	2018-12-04T00:00:00Z	11186598	3700294	PRJNA406976	paired ends may be out of order
CARI.20180717.AMC.EPILITHON.1	CARI.20180717.AMC.EPILITHON.1-DNA1	CARI	HWVCLBGX7	BMI_AquaticPlate3WellF7	2018-07-17T18:41:00Z	2018-12-04T00:00:00Z	7858641	2484840	PRJNA406976	paired ends may be out of order
CARI.20180717.AMC.EPILITHON.3	CARI.20180717.AMC.EPILITHON.3-DNA1	CARI	HWVCLBGX7	BMI_AquaticPlate3WellC7	2018-07-17T18:41:00Z	2018-12-04T00:00:00Z	8268835	3813966	PRJNA406976	paired ends may be out of order
CARI.20180717.AMC.EPILITHON.5	CARI.20180717.AMC.EPILITHON.5-DNA1	CARI	HWVCLBGX7	BMI_AquaticPlate3WellH7	2018-07-17T18:41:00Z	2018-12-04T00:00:00Z	8992936	2793403	PRJNA406976	paired ends may be out of order
CARI.20180717.AMC.EPILITHON.2	CARI.20180717.AMC.EPILITHON.2-DNA1	CARI	HWVCLBGX7	BMI_AquaticPlate3WellE7	2018-07-17T18:41:00Z	2018-12-04T00:00:00Z	9020806	4018817	PRJNA406976	paired ends may be out of order
CARI.20180717.AMC.EPILITHON.6	CARI.20180717.AMC.EPILITHON.6-DNA1	CARI	HWVCLBGX7	BMI_AquaticPlate3WellA8	2018-07-17T18:41:00Z	2018-12-04T00:00:00Z	11010998	3177714	PRJNA406976	paired ends may be out of order
CARI.20180717.AMC.EPILITHON.8	CARI.20180717.AMC.EPILITHON.8-DNA1	CARI	HWVCLBGX7	BMI_AquaticPlate3WellD7	2018-07-17T18:41:00Z	2018-12-04T00:00:00Z	8633280	2797203	PRJNA406976	paired ends may be out of order
CARI.20180717.AMC.EPILITHON.4	CARI.20180717.AMC.EPILITHON.4-DNA1	CARI	HWVCLBGX7	BMI_AquaticPlate3WellG7	2018-07-17T18:41:00Z	2018-12-04T00:00:00Z	7214852	2633913	PRJNA406976	paired ends may be out of order
HOPB.SS.20170808.DNA	HOPB.SS.20170808.DNA-DNA1	HOPB	HVKLFBGX5	BMI_Tube708	2017-08-08T12:57:00Z	2018-07-18T00:00:00Z	8013563	5006265	PRJNA406977	paired ends may be out of order
HOPB.SS.20180717.DNA	HOPB.SS.20180717.DNA-DNA1	HOPB	HFWM2BGX7	BMI_AquaticPlate3WellG2	2018-07-17T15:16:00Z	2018-10-01T00:00:00Z	5393883	2546554	PRJNA406977	paired ends may be out of order
LEWI.20170725.AMC.SESTON.1	LEWI.20170725.AMC.SESTON.1-DNA1	LEWI	HVKLYBGX5	BMI_Tube174	2017-07-25T13:09:00Z	2018-06-07T00:00:00Z	4802633	1543683	PRJNA406977	paired ends may be out of order
LEWI.SS.20180725.DNA	LEWI.SS.20180725.DNA-DNA1	LEWI	HWTY2BGX7	BMI_AquaticPlate6WellH3	2018-07-25T13:40:00Z	2019-05-16T00:00:00Z	9401060	8527453	PRJNA406977	paired ends may be out of order
POSE.20150811.AMC.SESTON.1	POSE.20150811.AMC.SESTON.1-DNA2	POSE	HFWLVBGX7	BMI_Tube1400	2015-08-11T13:00:00Z	2018-07-30T00:00:00Z	13421101	4752199	PRJNA406977	paired ends may be out of order
POSE.20160712.AMC.SESTON.1	POSE.20160712.AMC.SESTON.1-DNA1	POSE	HVKLYBGX5	BMI_Tube178	2016-07-12T13:38:00Z	2018-06-07T00:00:00Z	10867562	6868726	PRJNA406977	paired ends may be out of order
POSE.20170724.AMC.SESTON.1	POSE.20170724.AMC.SESTON.1-DNA1	POSE	HVKLYBGX5	BMI_Tube179	2017-07-24T13:03:00Z	2018-06-07T00:00:00Z	8128760	2788798	PRJNA406977	paired ends may be out of order
POSE.SS.20180724.DNA	POSE.SS.20180724.DNA-DNA1	POSE	HWVWKBGX7	BMI_AquaticPlate6WellA4	2018-07-24T12:55:00Z	2019-03-01T00:00:00Z	17529826	8655744	PRJNA406977	paired ends may be out of order
BARC.C0.20170802.DNA	BARC.C0.20170802.DNA-DNA1	BARC	HVG3TBGX5	BMI_Tube508	2017-08-02T13:04:00Z	2018-06-27T00:00:00Z	4735591	2070471	PRJNA406977	paired ends may be out of order
BARC.IN.20170802.DNA	BARC.IN.20170802.DNA-DNA1	BARC	HVG3TBGX5	BMI_Tube509	2017-08-02T13:27:00Z	2018-06-27T00:00:00Z	5550932	1597820	PRJNA406977	paired ends may be out of order
BARC.OT.20170802.DNA	BARC.OT.20170802.DNA-DNA1	BARC	HVG3TBGX5	BMI_Tube510	2017-08-02T13:50:00Z	2018-06-27T00:00:00Z	4582524	1246989	PRJNA406977	paired ends may be out of order
BARC.C0.20180731.DNA	BARC.C0.20180731.DNA-DNA1	BARC	H53VWBGXB	BMI_AquaticPlate6WellE8	2018-07-31T14:30:00Z	2019-03-19T00:00:00Z	12766230	3924976	PRJNA406977	paired ends may be out of order
FLNT.C0.20170808.DNA	FLNT.C0.20170808.DNA-DNA1	FLNT	HVG3TBGX5	BMI_Tube579	2017-08-08T15:00:00Z	2018-06-27T00:00:00Z	7008022	4310023	PRJNA406977	paired ends may be out of order
FLNT.C0.20180829.DNA	FLNT.C0.20180829.DNA-DNA1	FLNT	HWTY2BGX7	BMI_AquaticPlate6WellF8	2018-08-29T15:06:00Z	2019-05-16T00:00:00Z	10628797	6485627	PRJNA406977	paired ends may be out of order
SUGG.20150826.AMC.PLANKTON.2	SUGG.20150826.AMC.PLANKTON.2-DNA1	SUGG	HVG3TBGX5	BMI_Tube577	2015-08-26T13:00:00Z	2018-06-27T00:00:00Z	8858821	5288496	PRJNA406977	paired ends may be out of order
SUGG.20150826.AMC.PLANKTON.1	SUGG.20150826.AMC.PLANKTON.1-DNA1	SUGG	HVG3TBGX5	BMI_Tube576	2015-08-26T13:00:00Z	2018-06-27T00:00:00Z	11821389	3524708	PRJNA406977	paired ends may be out of order
SUGG.20150826.AMC.PLANKTON.3	SUGG.20150826.AMC.PLANKTON.3-DNA1	SUGG	HVG3TBGX5	BMI_Tube578	2015-08-26T13:00:00Z	2018-06-27T00:00:00Z	3488992	1021544	PRJNA406977	paired ends may be out of order
SUGG.20160809.AMC.PLANKTON.1	SUGG.20160809.AMC.PLANKTON.1-DNA1	SUGG	HVG3TBGX5	BMI_Tube517	2016-08-09T13:30:00Z	2018-06-27T00:00:00Z	17355675	5241826	PRJNA406977	paired ends may be out of order
SUGG.20160809.AMC.PLANKTON.2	SUGG.20160809.AMC.PLANKTON.2-DNA1	SUGG	HVG3TBGX5	BMI_Tube574	2016-08-09T14:30:00Z	2018-06-27T00:00:00Z	7552989	2428469	PRJNA406977	paired ends may be out of order
SUGG.20160809.AMC.PLANKTON.3	SUGG.20160809.AMC.PLANKTON.3-DNA1	SUGG	HVG3TBGX5	BMI_Tube575	2016-08-09T15:02:00Z	2018-06-27T00:00:00Z	10626046	3158459	PRJNA406977	paired ends may be out of order
SUGG.C0.20170801.DNA	SUGG.C0.20170801.DNA-DNA1	SUGG	HVG3TBGX5	BMI_Tube514	2017-08-01T14:10:00Z	2018-06-27T00:00:00Z	8746012	5318610	PRJNA406977	paired ends may be out of order
SUGG.IN.20170801.DNA	SUGG.IN.20170801.DNA-DNA1	SUGG	HVG3TBGX5	BMI_Tube515	2017-08-01T14:29:00Z	2018-06-27T00:00:00Z	15368597	4891753	PRJNA406977	paired ends may be out of order
SUGG.OT.20170801.DNA	SUGG.OT.20170801.DNA-DNA1	SUGG	HVG3TBGX5	BMI_Tube516	2017-08-01T14:53:00Z	2018-06-27T00:00:00Z	11743344	5436201	PRJNA406977	paired ends may be out of order
SUGG.C0.20180730.DNA	SUGG.C0.20180730.DNA-DNA1	SUGG	HWTY2BGX7	BMI_AquaticPlate6WellG8	2018-07-30T14:30:00Z	2019-05-16T00:00:00Z	5198957	1629371	PRJNA406977	paired ends may be out of order
CUPE.SS.20170711.DNA	CUPE.SS.20170711.DNA-DNA1	CUPE	HVFC3BGX5	BMI_Tube963	2017-07-11T11:22:00Z	2018-07-24T00:00:00Z	2074671	680411	PRJNA406977	paired ends may be out of order
CUPE.SS.20180710.DNA	CUPE.SS.20180710.DNA-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellA6	2018-07-10T11:44:00Z	2018-12-04T00:00:00Z	5209157	1753379	PRJNA406977	paired ends may be out of order
GUIL.SS.20170724.DNA	GUIL.SS.20170724.DNA-DNA1	GUIL	HVFC3BGX5	BMI_Tube1036	2017-07-24T13:04:00Z	2018-07-24T00:00:00Z	7864359	2624308	PRJNA406977	paired ends may be out of order
GUIL.SS.20180724.DNA	GUIL.SS.20180724.DNA-DNA1	GUIL	HWVCLBGX7	BMI_AquaticPlate3WellH5	2018-07-24T11:40:00Z	2018-12-04T00:00:00Z	7431217	2418245	PRJNA406977	paired ends may be out of order
CRAM.20150804.AMC.PLANKTON.1	CRAM.20150804.AMC.PLANKTON.1-DNA1	CRAM	HVFC3BGX5	BMI_Tube1100	2015-08-04T16:45:00Z	2018-07-24T00:00:00Z	9435188	2783054	PRJNA406977	paired ends may be out of order
CRAM.20150804.AMC.PLANKTON.2	CRAM.20150804.AMC.PLANKTON.2-DNA1	CRAM	HVFC3BGX5	BMI_Tube1101	2015-08-04T18:30:00Z	2018-07-24T00:00:00Z	9934413	4518005	PRJNA406977	paired ends may be out of order
CRAM.OT.20170801.DNA	CRAM.OT.20170801.DNA-DNA1	CRAM	HVFC3BGX5	BMI_Tube1099	2017-08-01T14:16:00Z	2018-07-24T00:00:00Z	8327102	2428826	PRJNA406977	paired ends may be out of order
CRAM.IN.20170801.DNA	CRAM.IN.20170801.DNA-DNA1	CRAM	HVFC3BGX5	BMI_Tube1096	2017-08-01T14:58:00Z	2018-07-24T00:00:00Z	10036851	2924544	PRJNA406977	paired ends may be out of order
CRAM.C1.20170801.DNA	CRAM.C1.20170801.DNA-DNA1	CRAM	HVFC3BGX5	BMI_Tube1097	2017-08-01T15:43:00Z	2018-07-24T00:00:00Z	12367181	3759101	PRJNA406977	paired ends may be out of order
CRAM.C2.20170801.DNA	CRAM.C2.20170801.DNA-DNA1	CRAM	HVFC3BGX5	BMI_Tube1098	2017-08-01T15:59:00Z	2018-07-24T00:00:00Z	8910153	2833162	PRJNA406977	paired ends may be out of order
CRAM.C2.20180807.DNA	CRAM.C2.20180807.DNA-DNA1	CRAM	HWTY2BGX7	BMI_AquaticPlate6WellF12	2018-08-07T15:39:00Z	2019-05-16T00:00:00Z	6503221	2169636	PRJNA406977	paired ends may be out of order
LIRO.C1.20170731.DNA	LIRO.C1.20170731.DNA-DNA1	LIRO	HVFC3BGX5	BMI_Tube1094	2017-07-31T15:03:00Z	2018-07-24T00:00:00Z	10204278	3092917	PRJNA406977	paired ends may be out of order
LIRO.OT.20170731.DNA	LIRO.OT.20170731.DNA-DNA1	LIRO	HVFC3BGX5	BMI_Tube1095	2017-07-31T15:54:00Z	2018-07-24T00:00:00Z	10746638	6489129	PRJNA406977	paired ends may be out of order
KING.20160809.AMC.PLANKTON.1	KING.20160809.AMC.PLANKTON.1-DNA1	KING	HVKNKBGX5	BMI_Tube444	2016-08-09T15:44:00Z	2018-06-20T00:00:00Z	5257481	1582586	PRJNA406977	paired ends may be out of order
KING.SS.20170801.DNA	KING.SS.20170801.DNA-DNA1	KING	HVKNKBGX5	BMI_Tube453	2017-08-01T14:10:00Z	2018-06-20T00:00:00Z	6301485	1926410	PRJNA406977	paired ends may be out of order
KING.RE.20180709.DNA	KING.RE.20180709.DNA-DNA1	KING	HFWM2BGX7	BMI_AquaticPlate3WellH2	2018-07-09T14:45:00Z	2018-10-01T00:00:00Z	32897239	9901276	PRJNA406977	paired ends may be out of order
MCDI.SS.20170808.DNA	MCDI.SS.20170808.DNA-DNA1	MCDI	HVG3TBGX5	BMI_Tube507	2017-08-08T15:50:00Z	2018-06-27T00:00:00Z	3492502	979865	PRJNA406977	paired ends may be out of order
